X1,DateTime_Serial,Pressure,Temperature,Conductivity,Date,Salinity,Site
31507,43055.46,1481.6,9.48,19.38,2017-11-16T06:02:24Z,24.2967219973482,9
31508,43055.5,NA,13.92,39.83,2017-11-16T07:00:00Z,16.9320540232628,9
31509,43055.54,1505.35,11.36,13.504,2017-11-16T07:57:36Z,8.58572839718092,9
31510,43055.58,1134.883,23.96,24.88,2017-11-16T08:55:12Z,17.5316254613262,9
31511,43055.62,1491.4,11.83,0.748,2017-11-16T09:52:48Z,23.0395670588975,9
31512,43055.67,1081.683,15.87,13.85,2017-11-16T11:04:47Z,12.902634611372,9
31513,43055.71,1526.96,21.21,6.62,2017-11-16T12:02:24Z,16.4477557684207,9
31514,43055.75,1522.89,16.35,23.32,2017-11-16T13:00:00Z,14.7085252015948,9
31515,43055.79,1488.09,26.09,11.07,2017-11-16T13:57:36Z,21.3384878285223,9
31516,43055.83,1471.55,13.98,21.6,2017-11-16T14:55:12Z,21.317301426354,9
31517,43055.87,1480.93,19.28,31.676,2017-11-16T15:52:48Z,23.7915191600591,9
31518,43055.92,1519.85,18.353,30.61,2017-11-16T17:04:47Z,16.2650016585293,9
31519,43055.96,1487.83,31.39,18.01,2017-11-16T18:02:24Z,16.4395650349559,9
31520,43056,1096.908,20.98,29.81,2017-11-16T19:00:00Z,17.5473765859465,9
31521,43056.04,1501.37,14.11,16.96,2017-11-16T19:57:36Z,11.9541928831831,9
31522,43056.08,1518.95,17.373,9.792,2017-11-16T20:55:12Z,13.4680170777259,9
31523,43056.12,1170.933,8.777,16.828,2017-11-16T21:52:48Z,18.9692821844633,9
31524,43056.17,1493.79,25.25,17.804,2017-11-16T23:04:47Z,10.5115972894401,9
31525,43056.21,1485.12,12.65,14.71,2017-11-17T00:02:24Z,18.7060720525759,9
31526,43056.25,1483.22,25.04,23.648,2017-11-17T01:00:00Z,16.3457434537467,9
31527,43056.29,1479.72,13.2,11.2,2017-11-17T01:57:36Z,18.9476578192952,9
31528,43056.33,1133.367,NA,30.3,2017-11-17T02:55:12Z,23.2636215079051,9
31529,43056.37,1504.96,6.96,28.81,2017-11-17T03:52:48Z,8.81206801941899,9
31530,43056.42,1500.95,25.42,27.99,2017-11-17T05:04:47Z,22.4284074631164,9
31531,43056.46,1129.108,16.38,23.98,2017-11-17T06:02:24Z,17.165027857199,9
31532,43056.5,1474.35,14.23,28.668,2017-11-17T07:00:00Z,18.4528596218413,9
31533,43056.54,1085.825,13.68,28.93,2017-11-17T07:57:36Z,21.0272898672612,9
31534,43056.58,1471.89,14.02,22.62,2017-11-17T08:55:12Z,23.0117505305678,9
31535,43056.62,1505.35,32.32,20.54,2017-11-17T09:52:48Z,16.3385603245251,9
31536,43056.67,1498.56,12.83,24.32,2017-11-17T11:04:47Z,17.4712095500673,9
31537,43056.71,1501.45,19.96,21.61,2017-11-17T12:02:24Z,17.368048587526,9
31538,43056.75,1206.458,15,21.028,2017-11-17T13:00:00Z,12.0918848940416,9
31539,43056.79,1123.508,27.14,0,2017-11-17T13:57:36Z,12.2459426685562,9
31540,43056.83,1504.83,11.61,31.11,2017-11-17T14:55:12Z,11.1864613530695,9
31541,43056.87,1475.46,14.29,10.932,2017-11-17T15:52:48Z,10.7684110679062,9
31542,43056.92,1528.83,6.75,28.66,2017-11-17T17:04:47Z,18.1561129357558,9
31543,43056.96,1165.508,8.14,32.46,2017-11-17T18:02:24Z,22.6808605539898,9
31544,43057,1484.76,20.26,23.93,2017-11-17T19:00:00Z,19.552654626859,9
31545,43057.04,1494.21,19.91,19.55,2017-11-17T19:57:36Z,20.8434873533177,9
31546,43057.08,1137.158,18.28,15.408,2017-11-17T20:55:12Z,15.3543817571976,9
31547,43057.12,1475.38,13.69,29.78,2017-11-17T21:52:48Z,17.0298936477297,9
31548,43057.17,1499.49,19.49,33.58,2017-11-17T23:04:47Z,NA,9
31549,43057.21,1500.35,15.97,29.28,2017-11-18T00:02:24Z,17.2372109863915,9
31550,43057.25,1513.83,8.56,25.91,2017-11-18T01:00:00Z,10.34192594742,9
31551,43057.29,1491.7,15.24,20.784,2017-11-18T01:57:36Z,12.1621928077318,9
31552,43057.33,1523.26,14.45,29.39,2017-11-18T02:55:12Z,10.3300170096091,9
31553,43057.37,1093.875,10.74,17.6,2017-11-18T03:52:48Z,8.37257367712691,9
31554,43057.42,1464.25,18.307,29.75,2017-11-18T05:04:47Z,2.09816874874143,9
31555,43057.46,1479.37,9.49,6,2017-11-18T06:02:24Z,14.3396726282099,9
31556,43057.5,1531.5,30.89,23.42,2017-11-18T07:00:00Z,5.60937453345042,9
31557,43057.54,1509.37,9.77,26.27,2017-11-18T07:57:36Z,17.3532465439844,9
31558,43057.58,1169.3,14.63,23.04,2017-11-18T08:55:12Z,13.2938168630555,9
31559,43057.62,1526.58,32.41,13.61,2017-11-18T09:52:48Z,21.8359498077353,9
31560,43057.67,1212.933,16.583,30.9,2017-11-18T11:04:47Z,6.99498775087657,9
31561,43057.71,1163,22.293,27.1,2017-11-18T12:02:24Z,13.859269455828,9
31562,43057.75,1488.96,30.43,33.8,2017-11-18T13:00:00Z,16.8021349556,9
31563,43057.79,1510.44,29.86,24.2,2017-11-18T13:57:36Z,17.3093143825941,9
31564,43057.83,1152.325,21.51,37.2,2017-11-18T14:55:12Z,14.6333532430199,9
31565,43057.87,1518.69,16.95,26.5,2017-11-18T15:52:48Z,0.20334429214393,9
31566,43057.92,NA,28.34,16.17,2017-11-18T17:04:47Z,18.2499590416429,9
31567,43057.96,1496.71,20.84,24.06,2017-11-18T18:02:24Z,19.7710077530527,9
31568,43058,1471.36,20.92,27.39,2017-11-18T19:00:00Z,14.4507037316684,9
31569,43058.04,1091.6,19.58,0,2017-11-18T19:57:36Z,22.6897399310623,9
31570,43058.08,1533.95,19.793,10.488,2017-11-18T20:55:12Z,13.0317710310698,9
31571,43058.12,1170.058,19.59,16.408,2017-11-18T21:52:48Z,21.1483798290939,9
31572,43058.17,1525.6,5.57,24.67,2017-11-18T23:04:47Z,20.1391989761087,9
31573,43058.21,1133.95,27.33,18.66,2017-11-19T00:02:24Z,13.9725014840209,9
31574,43058.25,1181.2,12.947,28.07,2017-11-19T01:00:00Z,15.6935126990726,9
31575,43058.29,1470.94,20.873,15.35,2017-11-19T01:57:36Z,23.5816745048787,9
31576,43058.33,1149.758,24.063,13.08,2017-11-19T02:55:12Z,16.6780839575499,9
31577,43058.37,1180.092,19.31,24.88,2017-11-19T03:52:48Z,24.7515248794437,9
31578,43058.42,1514.84,17.6,35.38,2017-11-19T05:04:47Z,11.6906828864955,9
31579,43058.46,1511.77,25.88,29.49,2017-11-19T06:02:24Z,16.7176143536283,9
31580,43058.5,1493.42,19.263,23.08,2017-11-19T07:00:00Z,16.6802746994087,9
31581,43058.54,1502,22.51,17.98,2017-11-19T07:57:36Z,20.6353330054873,9
31582,43058.58,1500.76,10.85,32.24,2017-11-19T08:55:12Z,23.4596866779199,9
31583,43058.62,1500.69,22.46,19.256,2017-11-19T09:52:48Z,11.1844277085629,9
31584,43058.67,1504.74,16.09,16.32,2017-11-19T11:04:47Z,15.5184669343471,9
31585,43058.71,1161.6,16.15,22.35,2017-11-19T12:02:24Z,20.4858769451327,9
31586,43058.75,1504.59,15.38,9.09,2017-11-19T13:00:00Z,0.266389697591656,9
31587,43058.79,1499.89,15.09,30.29,2017-11-19T13:57:36Z,22.1296081748766,9
31588,43058.83,1491.89,11.14,28.11,2017-11-19T14:55:12Z,17.1915803714583,9
31589,43058.87,1518.33,21.87,17.49,2017-11-19T15:52:48Z,17.4882640258578,9
31590,43058.92,1497.38,28.25,29.11,2017-11-19T17:04:47Z,1.31934140136755,9
31591,43058.96,1497.11,10,13.46,2017-11-19T18:02:24Z,19.8369907841662,9
31592,43059,1443.89,15.147,9.3,2017-11-19T19:00:00Z,18.6785216609409,9
31593,43059.04,1182.308,19.26,26.368,2017-11-19T19:57:36Z,17.6517611724823,9
31594,43059.08,1533.86,25.19,29.38,2017-11-19T20:55:12Z,13.4892247592648,9
31595,43059.12,1511.34,28.073,26.58,2017-11-19T21:52:48Z,12.5167760551502,9
31596,43059.17,1492.99,15.54,16.988,2017-11-19T23:04:47Z,20.6116331525096,9
31597,43059.21,1498.94,16.29,29.81,2017-11-20T00:02:24Z,10.8128197490854,9
31598,43059.25,1493.79,9.417,24.71,2017-11-20T01:00:00Z,21.6653008783354,9
31599,43059.29,1150.692,9.74,29,2017-11-20T01:57:36Z,22.2595248931003,9
31600,43059.33,1529.34,18.46,23.02,2017-11-20T02:55:12Z,21.4317950378863,9
31601,43059.37,1473.08,30.63,9.924,2017-11-20T03:52:48Z,16.1998962107206,9
31602,43059.42,1493.97,11.44,12.69,2017-11-20T05:04:47Z,15.8155939172441,9
31603,43059.46,1507.31,18.857,27.74,2017-11-20T06:02:24Z,11.6615815044627,9
31604,43059.5,1493.37,27.79,19.97,2017-11-20T07:00:00Z,28.4181010209085,9
31605,43059.54,1485.91,18.14,18.38,2017-11-20T07:57:36Z,23.4100914944067,9
31606,43059.58,1507.26,15.82,35.82,2017-11-20T08:55:12Z,17.4796801141963,9
31607,43059.62,1496.3,21.21,0,2017-11-20T09:52:48Z,10.8563972064176,9
31608,43059.67,1502.99,17.33,25.4,2017-11-20T11:04:47Z,11.8301748336779,9
31609,43059.71,1094.342,18.94,19.99,2017-11-20T12:02:24Z,18.9411084018719,9
31610,43059.75,1530.39,11.39,38.84,2017-11-20T13:00:00Z,18.884934116944,9
31611,43059.79,1474.28,20.78,29.23,2017-11-20T13:57:36Z,18.6484406425527,9
31612,43059.83,1503.81,NA,17.212,2017-11-20T14:55:12Z,22.9378321859133,9
31613,43059.87,1512.86,15.76,26.32,2017-11-20T15:52:48Z,14.0517965836541,9
31614,43059.92,1142.7,30.86,29.456,2017-11-20T17:04:47Z,7.55151237277472,9
31615,43059.96,1163.992,15.06,16.61,2017-11-20T18:02:24Z,2.12408940215045,9
31616,43060,1124.967,14.41,12.16,2017-11-20T19:00:00Z,21.0443438346372,9
31617,43060.04,1500.43,16.587,16.3,2017-11-20T19:57:36Z,12.213398627366,9
31618,43060.08,1458.52,14.82,23.9,2017-11-20T20:55:12Z,16.8009476033242,9
31619,43060.12,1511.69,16.28,39.72,2017-11-20T21:52:48Z,23.1392556999799,9
31620,43060.17,1161.25,7.51,0,2017-11-20T23:04:47Z,15.5413828289546,9
31621,43060.21,1501.04,12.27,15,2017-11-21T00:02:24Z,11.2871826935203,9
31622,43060.25,1486.57,26.85,26.65,2017-11-21T01:00:00Z,16.7252827355934,9
31623,43060.29,1500.25,21.04,23.84,2017-11-21T01:57:36Z,25.3580978646624,9
31624,43060.33,1169.008,8.03,38.21,2017-11-21T02:55:12Z,0.0110057081376163,9
31625,43060.37,1478.26,29.73,22.3,2017-11-21T03:52:48Z,11.1208785121814,9
31626,43060.42,1493.3,14.85,29.812,2017-11-21T05:04:47Z,4.1745617152573,9
31627,43060.46,1505.82,25.65,21.8,2017-11-21T06:02:24Z,22.407567541535,9
31628,43060.5,1490.32,20.03,22.06,2017-11-21T07:00:00Z,20.3980322399752,9
31629,43060.54,1160.55,NA,22.68,2017-11-21T07:57:36Z,12.6422378719008,9
31630,43060.58,1430.42,13.49,28.91,2017-11-21T08:55:12Z,18.3184205444244,9
31631,43060.62,1499.98,13.11,31.29,2017-11-21T09:52:48Z,7.64187873305086,9
31632,43060.67,1479.69,13.89,24.84,2017-11-21T11:04:47Z,8.743582920011,9
31633,43060.71,1143.983,21.1,20.62,2017-11-21T12:02:24Z,16.0956743808196,9
31634,43060.75,1508.16,24.56,41.16,2017-11-21T13:00:00Z,22.3565253891852,9
31635,43060.79,1159.208,9.553,13.5,2017-11-21T13:57:36Z,10.6862336348221,9
31636,43060.83,1479.63,16.15,24.86,2017-11-21T14:55:12Z,22.2833169187458,9
31637,43060.87,1445.96,11.06,42.896,2017-11-21T15:52:48Z,17.3276240273362,9
31638,43060.92,1079.175,21.84,16.136,2017-11-21T17:04:47Z,15.8691701429789,9
31639,43060.96,1505.8,15.1,38.332,2017-11-21T18:02:24Z,19.3137476119392,9
31640,43061,1485.79,17.12,16.38,2017-11-21T19:00:00Z,22.7426821771255,9
31641,43061.04,1149.175,9.07,27.9,2017-11-21T19:57:36Z,16.213661083112,9
31642,43061.08,1510.15,30.54,23.544,2017-11-21T20:55:12Z,18.3563581147256,9
31643,43061.12,1097.2,20.26,11.948,2017-11-21T21:52:48Z,23.3392366763069,9
31644,43061.17,1483.13,24.65,28.22,2017-11-21T23:04:47Z,21.7892343600355,9
31645,43061.21,1537.05,19.2,15.17,2017-11-22T00:02:24Z,24.43969447252,9
31646,43061.25,1512.16,24.79,14.55,2017-11-22T01:00:00Z,11.5797426814145,9
31647,43061.29,1448.76,14.19,41.63,2017-11-22T01:57:36Z,17.7300980610528,9
31648,43061.33,1474.83,15.82,30.74,2017-11-22T02:55:12Z,22.7036103109011,9
31649,43061.37,1511.02,18.67,23.13,2017-11-22T03:52:48Z,11.4954204214185,9
31650,43061.42,1499.51,12.74,30.72,2017-11-22T05:04:47Z,11.0313804148422,9
31651,43061.46,1503.38,27.97,18.34,2017-11-22T06:02:24Z,22.3142109985504,9
31652,43061.5,1499.17,15.33,40.75,2017-11-22T07:00:00Z,21.8101994624963,9
31653,43061.54,1472.35,8.12,7.88,2017-11-22T07:57:36Z,16.707744372121,9
31654,43061.58,1467.79,16.04,29.82,2017-11-22T08:55:12Z,17.4785169465305,9
31655,43061.62,1113.942,21.51,22.78,2017-11-22T09:52:48Z,15.7061441333787,9
31656,43061.67,1484.76,25.97,39.51,2017-11-22T11:04:47Z,20.2802770250996,9
31657,43061.71,1498.05,16.25,11.292,2017-11-22T12:02:24Z,8.74785171826047,9
31658,43061.75,1510.52,9.36,34.53,2017-11-22T13:00:00Z,17.4168820926063,9
31659,43061.79,1531.15,11.42,11.74,2017-11-22T13:57:36Z,14.4931675821976,9
31660,43061.83,1508.39,18.9,20.99,2017-11-22T14:55:12Z,21.8996951161603,9
31661,43061.87,1507.04,15.187,19,2017-11-22T15:52:48Z,9.43336311564302,9
31662,43061.92,1111.842,19.23,23.6,2017-11-22T17:04:47Z,9.89625314648236,9
31663,43061.96,1096.908,24.1,36.12,2017-11-22T18:02:24Z,11.0692393058289,9
31664,43062,1106.067,24.21,15.27,2017-11-22T19:00:00Z,21.1242134110818,9
31665,43062.04,1473.82,26.06,17.04,2017-11-22T19:57:36Z,11.5405094991365,9
31666,43062.08,1506.66,22.02,15.8,2017-11-22T20:55:12Z,22.2068614097698,9
31667,43062.12,1144.917,23.26,19.31,2017-11-22T21:52:48Z,17.0180425427357,9
31668,43062.17,1506.04,25.02,17.99,2017-11-22T23:04:47Z,22.9824826574189,9
31669,43062.21,1496.97,17.67,22.28,2017-11-23T00:02:24Z,19.1535054348307,9
31670,43062.25,1494.33,21.12,28.3,2017-11-23T01:00:00Z,14.7674849414278,9
31671,43062.29,1498.04,21.45,37.22,2017-11-23T01:57:36Z,18.4724316408681,9
31672,43062.33,1506.03,29.96,35.036,2017-11-23T02:55:12Z,25.5787251636819,9
31673,43062.37,1100.933,20.427,22.95,2017-11-23T03:52:48Z,9.63907431246809,9
31674,43062.42,1487.68,15.09,25.048,2017-11-23T05:04:47Z,18.2991481206162,9
31675,43062.46,1128.642,18.4,16.75,2017-11-23T06:02:24Z,16.9307565376698,9
31676,43062.5,1500.53,19.11,32.072,2017-11-23T07:00:00Z,22.5882963230508,9
31677,43062.54,1526.09,19.677,32.19,2017-11-23T07:57:36Z,21.1400489298569,9
31678,43062.58,1457.47,9.29,28.51,2017-11-23T08:55:12Z,16.1109807211056,9
31679,43062.62,1498.82,13.61,11.76,2017-11-23T09:52:48Z,22.6327096367677,9
31680,43062.67,1495.5,7.49,17.32,2017-11-23T11:04:47Z,2.78623697403843,9
31681,43062.71,1469.44,20.75,15.43,2017-11-23T12:02:24Z,17.578785546534,9
31682,43062.75,1100,22.193,35.248,2017-11-23T13:00:00Z,19.7111777229204,9
31683,43062.79,1481.41,20.36,1.42,2017-11-23T13:57:36Z,16.2999994018531,9
31684,43062.83,1535.08,15.287,8.61,2017-11-23T14:55:12Z,1.92515625937057,9
31685,43062.87,1530.49,21.48,15.21,2017-11-23T15:52:48Z,14.4759783668457,9
31686,43062.92,1528.8,6.71,16.31,2017-11-23T17:04:47Z,9.11886156633231,9
31687,43062.96,1185.167,26.17,31.4,2017-11-23T18:02:24Z,22.8967077472779,9
31688,43063,1164.75,9.86,0,2017-11-23T19:00:00Z,24.4619162056406,9
31689,43063.04,1492.11,19.38,18.12,2017-11-23T19:57:36Z,12.1441926850898,9
31690,43063.08,1527.38,21.62,23.15,2017-11-23T20:55:12Z,17.0301420749017,9
31691,43063.12,1530.67,28.26,16.39,2017-11-23T21:52:48Z,16.3238553938522,9
31692,43063.17,1080.167,16.35,3.448,2017-11-23T23:04:47Z,22.4922324336613,9
31693,43063.21,1493.43,21.57,22.85,2017-11-24T00:02:24Z,22.8976936030076,9
31694,43063.25,1149.817,7.92,15.51,2017-11-24T01:00:00Z,9.78282347632359,9
31695,43063.29,1503.96,20.13,25.45,2017-11-24T01:57:36Z,7.28659304812849,9
31696,43063.33,1466.69,19.71,9.23,2017-11-24T02:55:12Z,17.3935454205314,9
31697,43063.37,1507.74,23.03,21.05,2017-11-24T03:52:48Z,16.5161641882217,9
31698,43063.42,1482.28,9.3,24.18,2017-11-24T05:04:47Z,17.5451271486268,9
31699,43063.46,1475.44,11.7,30.34,2017-11-24T06:02:24Z,18.0995094410806,9
31700,43063.5,1503.27,26.26,NA,2017-11-24T07:00:00Z,16.1116971363382,9
31701,43063.54,1063.833,24.24,25.06,2017-11-24T07:57:36Z,9.92384246942429,9
31702,43063.58,1509.73,21.46,4.32,2017-11-24T08:55:12Z,12.8081619007345,9
31703,43063.62,1455.11,23.44,23.33,2017-11-24T09:52:48Z,NA,9
31704,43063.67,1506.52,22.01,30.32,2017-11-24T11:04:47Z,19.3083966444318,9
31705,43063.71,1159.967,14.61,21.1,2017-11-24T12:02:24Z,19.9951787783586,9
31706,43063.75,1447.89,13.297,24.17,2017-11-24T13:00:00Z,14.4538322841779,9
31707,43063.79,1090.375,19.17,31.62,2017-11-24T13:57:36Z,8.37182884265216,9
31708,43063.83,1510.32,23.463,13.088,2017-11-24T14:55:12Z,9.0021259353138,9
31709,43063.87,1507.6,NA,11.07,2017-11-24T15:52:48Z,23.1463356954414,9
31710,43063.92,1498.52,15.07,40.47,2017-11-24T17:04:47Z,16.9189980840061,9
31711,43063.96,1103.617,13.79,34.38,2017-11-24T18:02:24Z,10.642419607626,9
31712,43064,1092.417,22.237,9.43,2017-11-24T19:00:00Z,24.127298087438,9
31713,43064.04,1482.59,16.22,8.42,2017-11-24T19:57:36Z,19.7915201936968,9
31714,43064.08,1505.88,20.49,29.35,2017-11-24T20:55:12Z,17.0594049317552,9
31715,43064.12,1505.63,23.86,41.76,2017-11-24T21:52:48Z,19.9725652486923,9
31716,43064.17,1482.65,20.29,NA,2017-11-24T23:04:47Z,12.6545236024756,9
31717,43064.21,1523.1,23.31,37.1,2017-11-25T00:02:24Z,11.0387966717061,9
31718,43064.25,1169.358,18.77,28.892,2017-11-25T01:00:00Z,19.7597851422822,9
31719,43064.29,1490.24,20.11,33.05,2017-11-25T01:57:36Z,22.3887700050071,9
31720,43064.33,1504.22,15.233,30.98,2017-11-25T02:55:12Z,20.7181110767294,9
31721,43064.37,1496.64,14.88,8.01,2017-11-25T03:52:48Z,11.8543197525304,9
31722,43064.42,1481.99,19.73,9.952,2017-11-25T05:04:47Z,19.0402960573502,9
31723,43064.46,1141.242,8.803,28.73,2017-11-25T06:02:24Z,19.8975065629037,9
31724,43064.5,1185.108,21.23,33.72,2017-11-25T07:00:00Z,20.3946379997639,9
31725,43064.54,1491.29,29.85,0,2017-11-25T07:57:36Z,15.8642431361296,9
31726,43064.58,1496.79,22.47,3.98,2017-11-25T08:55:12Z,13.8996671483743,9
31727,43064.62,1499.89,19.667,14.632,2017-11-25T09:52:48Z,16.6990484978797,9
31728,43064.67,1475.89,11.737,14.22,2017-11-25T11:04:47Z,11.6705614132563,9
31729,43064.71,1471.29,23.75,29.16,2017-11-25T12:02:24Z,16.4310036904714,9
31730,43064.75,1500.72,30.273,32.312,2017-11-25T13:00:00Z,17.3909467264701,9
31731,43064.79,1512.82,25.917,14.56,2017-11-25T13:57:36Z,18.8343184898817,9
31732,43064.83,1530.46,23.37,9.52,2017-11-25T14:55:12Z,19.9209443876014,9
31733,43064.87,1156.583,12.63,20.436,2017-11-25T15:52:48Z,14.675048450844,9
31734,43064.92,NA,9.217,15.39,2017-11-25T17:04:47Z,18.1075194433822,9
31735,43064.96,1108.05,15.06,27.19,2017-11-25T18:02:24Z,0.320473919935336,9
31736,43065,1525.01,20.33,18.48,2017-11-25T19:00:00Z,20.6826754721486,9
31737,43065.04,1174.9,23.08,24.89,2017-11-25T19:57:36Z,11.9956354442456,9
31738,43065.08,1465.11,21.72,23.33,2017-11-25T20:55:12Z,18.8177490580401,9
31739,43065.12,1110.675,29.12,31.784,2017-11-25T21:52:48Z,15.2893716183924,9
31740,43065.17,1498.99,32.527,0.848,2017-11-25T23:04:47Z,13.1798001070372,9
31741,43065.21,1528.28,14.503,30.89,2017-11-26T00:02:24Z,20.7809853000673,9
31742,43065.25,1512.21,24.27,44.34,2017-11-26T01:00:00Z,12.406552879217,9
31743,43065.29,1462.02,26.38,22.82,2017-11-26T01:57:36Z,16.0748927480504,9
31744,43065.33,1501.97,15.74,21.47,2017-11-26T02:55:12Z,5.58124128798314,9
31745,43065.37,1108.342,21.35,32.63,2017-11-26T03:52:48Z,20.7280833458159,9
31746,43065.42,1480.21,22.367,27.4,2017-11-26T05:04:47Z,8.51276203045621,9
31747,43065.46,1522.91,18.76,0,2017-11-26T06:02:24Z,15.8649039636672,9
31748,43065.5,1123.45,12.86,28.55,2017-11-26T07:00:00Z,20.9897927162221,9
31749,43065.54,1484.67,20.92,15.67,2017-11-26T07:57:36Z,12.2223639506325,9
31750,43065.58,1103.267,15.09,22.87,2017-11-26T08:55:12Z,13.6080508886077,9
31751,43065.62,1123.508,20.963,20.34,2017-11-26T09:52:48Z,19.5433567718324,9
31752,43065.67,1174.317,24.903,11.164,2017-11-26T11:04:47Z,4.7898050123325,9
31753,43065.71,1527.48,20.8,34.59,2017-11-26T12:02:24Z,19.8762477947268,9
31754,43065.75,1177.35,26.46,22.712,2017-11-26T13:00:00Z,4.5374293680699,9
31755,43065.79,1504.81,30.45,34.4,2017-11-26T13:57:36Z,18.2582251643884,9
31756,43065.83,1506.73,11.713,33.928,2017-11-26T14:55:12Z,14.501217565866,9
31757,43065.87,1475.87,9.76,19.41,2017-11-26T15:52:48Z,17.1550050776826,9
31758,43065.92,1492.62,23.93,17.06,2017-11-26T17:04:47Z,8.35322636687523,9
31759,43065.96,1137.975,32.797,15.95,2017-11-26T18:02:24Z,6.67355705233096,9
31760,43066,1508.72,20.78,22.08,2017-11-26T19:00:00Z,6.16626057920293,9
31761,43066.04,1527.21,20.49,22.83,2017-11-26T19:57:36Z,9.16495060373301,9
31762,43066.08,1508.32,14.54,NA,2017-11-26T20:55:12Z,15.0375088962668,9
31763,43066.12,1181.317,28.11,21.06,2017-11-26T21:52:48Z,22.6201148861097,9
31764,43066.17,1470.86,21.57,17.088,2017-11-26T23:04:47Z,17.3604393663518,9
31765,43066.21,1512.44,24.27,22.2,2017-11-27T00:02:24Z,17.101873049787,9
31766,43066.25,1471.05,10.1,30.25,2017-11-27T01:00:00Z,22.1276403973338,9
31767,43066.29,1501.75,17.06,0.896,2017-11-27T01:57:36Z,15.3751669837115,9
31768,43066.33,1148.767,29.52,17.28,2017-11-27T02:55:12Z,9.76126476071154,9
31769,43066.37,1483.91,16.38,19.52,2017-11-27T03:52:48Z,15.9912275600038,9
31770,43066.42,1469.94,12.96,28.848,2017-11-27T05:04:47Z,20.1637267089596,9
31771,43066.46,1500.62,28.51,22.61,2017-11-27T06:02:24Z,6.8603372494546,9
31772,43066.5,1489.9,26.377,32.66,2017-11-27T07:00:00Z,10.5772998063075,9
31773,43066.54,1471.11,25.13,25.09,2017-11-27T07:57:36Z,26.2356551551948,9
31774,43066.58,1135,20.45,22.864,2017-11-27T08:55:12Z,21.167846235729,9
31775,43066.62,1529.83,30.43,20.21,2017-11-27T09:52:48Z,17.8970677212188,9
31776,43066.67,1503.34,NA,40.02,2017-11-27T11:04:47Z,2.5965223062247,9
31777,43066.71,1532.98,13.19,24.54,2017-11-27T12:02:24Z,20.0464493202182,9
31778,43066.75,1486.54,20.5,27.51,2017-11-27T13:00:00Z,24.6035510865999,9
31779,43066.79,1486.37,16.19,31.35,2017-11-27T13:57:36Z,15.3424615711477,9
31780,43066.83,1143.633,30.05,27.57,2017-11-27T14:55:12Z,17.8097904551256,9
31781,43066.87,1522.33,13.58,32.82,2017-11-27T15:52:48Z,22.3132962922514,9
31782,43066.92,1103.675,22.7,33.604,2017-11-27T17:04:47Z,6.98978131691463,9
31783,43066.96,1184.35,14.49,13.944,2017-11-27T18:02:24Z,8.68538767502972,9
31784,43067,1505.39,27.73,26.62,2017-11-27T19:00:00Z,9.85169633862798,9
31785,43067.04,1504.31,20.62,24.53,2017-11-27T19:57:36Z,15.851373954256,9
31786,43067.08,1465.87,18.9,21.14,2017-11-27T20:55:12Z,16.0819297685785,9
31787,43067.12,1523.27,15.06,41.064,2017-11-27T21:52:48Z,9.71695956487264,9
31788,43067.17,1519.72,18.283,22.39,2017-11-27T23:04:47Z,15.0557372243108,9
31789,43067.21,1524.88,27.433,32.86,2017-11-28T00:02:24Z,11.1256482150835,9
31790,43067.25,1151.858,22.86,15.5,2017-11-28T01:00:00Z,13.0918533725446,9
31791,43067.29,1515.26,21.17,31.35,2017-11-28T01:57:36Z,14.6867697976129,9
31792,43067.33,1503.79,20.923,22.48,2017-11-28T02:55:12Z,21.1036954549976,9
31793,43067.37,1513.77,15.83,18.79,2017-11-28T03:52:48Z,9.50281250631501,9
31794,43067.42,1475.71,19.85,16.564,2017-11-28T05:04:47Z,8.33878661972032,9
31795,43067.46,1504.5,18.787,24.95,2017-11-28T06:02:24Z,14.6666199185549,9
31796,43067.5,1096.733,21.58,24.06,2017-11-28T07:00:00Z,12.7906374513722,9
31797,43067.54,1478.26,20.49,29.6,2017-11-28T07:57:36Z,12.2687403918574,9
31798,43067.58,1489.49,14.02,0,2017-11-28T08:55:12Z,14.6440168328421,9
31799,43067.62,1180.208,9.35,32.02,2017-11-28T09:52:48Z,18.5731449406449,9
31800,43067.67,1180.442,18.14,28.64,2017-11-28T11:04:47Z,17.8795400516953,9
31801,43067.71,1506.35,27.68,11.58,2017-11-28T12:02:24Z,17.8893161446305,9
31802,43067.75,1478.59,23.69,0.752,2017-11-28T13:00:00Z,17.4511932077765,9
31803,43067.79,1499.18,21.33,20.7,2017-11-28T13:57:36Z,10.7966475949239,9
31804,43067.83,1524.84,6.44,25.41,2017-11-28T14:55:12Z,8.37154566622985,9
31805,43067.87,1184.525,18.84,16.964,2017-11-28T15:52:48Z,22.1432980014866,9
31806,43067.92,1153.842,30.3,14.116,2017-11-28T17:04:47Z,23.1434648224615,9
31807,43067.96,1466.68,NA,25.73,2017-11-28T18:02:24Z,23.6678969724093,9
31808,43068,1154.425,14.36,36.48,2017-11-28T19:00:00Z,24.8252898280934,9
31809,43068.04,1465.84,29.247,12.73,2017-11-28T19:57:36Z,17.1670587017877,9
31810,43068.08,1091.833,23.61,31.584,2017-11-28T20:55:12Z,18.3360837049693,9
31811,43068.12,1453.99,20.26,31.13,2017-11-28T21:52:48Z,17.6984909708594,9
